Symbol NQ #F Data

StartDate	StartTime	        Open	        High	         Low	       Close	Volume	Bid	Ask
20191219	110100	            	            	            	   8637.4648	false	false	false	true	            	            	            	false	false	false
20191219	110200	            	   8610.0000	            	   8637.4648	false	false	false	true	            	            	            	false	false	false
20191219	110300	            	            	            	   8637.4648	false	false	false	true	            	            	            	false	false	false
20191219	110400	   8639.7500	            	   8635.5469	   8612.9199	true	false	true	false	   8638.7354	            	            	true	false	false
20191219	110500	   8639.5000	            	   8635.9512	   8612.9199	true	false	true	false	            	            	            	false	false	false
20191219	110600	   8639.2500	            	   8635.9512	   8611.8535	true	false	true	false	            	            	            	false	false	false
20191219	110700	   8641.7500	            	   8635.9512	   8611.8535	true	false	true	false	            	            	            	false	false	false
20191219	110800	   8642.2500	            	   8638.1689	   8611.8535	true	false	true	false	            	            	            	false	false	false
20191219	110900	   8642.2500	            	   8638.1689	            	true	false	true	false	   8611.8535	            	            	false	false	false
20191219	111000	            	            	   8638.1689	            	false	false	true	false	            	            	            	false	false	false
20191219	111100	            	            	   8638.1689	            	false	false	true	false	            	            	            	false	false	false
20191219	111200	            	            	   8638.1689	            	false	false	true	false	            	            	            	false	false	false
20191219	111300	            	            	   8638.1689	            	false	false	true	false	            	            	            	false	false	false
20191219	111400	   8639.7500	            	   8638.1689	            	true	false	true	false	            	            	            	false	false	false
20191219	111500	   8639.5000	            	   8638.1689	            	true	false	true	false	            	            	            	false	false	false
20191219	111600	   8641.0000	            	   8638.1689	            	true	false	true	false	            	            	            	false	false	false
20191219	111700	   8641.2500	            	   8638.1689	            	true	false	true	false	            	            	            	false	false	false
20191219	111800	   8613.0000	            	   8638.1689	            	false	false	true	false	            	            	            	false	false	false
20191219	111900	   8641.2500	            	   8638.8096	            	true	false	true	false	            	            	            	false	false	false
20191219	112000	   8646.2500	            	   8638.8096	            	true	false	true	false	            	            	            	false	false	false
20191219	112100	   8646.0000	            	   8641.0068	            	true	false	true	false	            	            	            	false	false	false
20191219	112200	   8648.0000	            	   8641.1826	            	true	false	true	false	            	            	            	false	false	false
20191219	112300	   8649.2500	            	   8642.9404	            	true	false	true	false	            	            	            	false	false	false
20191219	112400	   8649.5000	            	   8644.1094	            	true	false	true	false	            	            	            	false	false	false
20191219	112500	   8649.0000	            	   8644.1094	            	true	false	true	false	            	            	            	false	false	false
20191219	112600	            	            	   8644.1094	            	false	false	true	false	            	            	            	false	false	false
20191219	112700	            	            	   8644.2305	            	false	false	true	false	            	            	            	false	false	false
20191219	112800	   8652.2500	            	   8644.2305	            	true	false	true	false	            	            	            	false	false	false
20191219	112900	   8651.2500	            	   8645.9551	            	true	false	true	false	            	            	            	false	false	false
20191219	113000	            	            	   8646.0615	            	false	false	true	false	            	            	            	false	false	false
20191219	113100	   8651.0000	            	   8646.7236	            	true	false	true	false	            	            	            	false	false	false
20191219	113200	   8653.5000	            	   8647.0137	            	true	false	true	false	            	            	            	false	false	false
20191219	113300	   8656.5000	            	   8649.6426	            	true	false	true	false	            	            	            	false	false	false
20191219	113400	   8655.7500	            	   8650.0615	            	true	false	true	false	            	            	            	false	false	false
20191219	113500	            	            	   8650.0615	            	false	false	true	false	            	            	            	false	false	false
20191219	113600	            	            	   8650.0615	            	false	false	true	false	            	            	            	false	false	false
20191219	113700	            	            	   8650.0615	            	false	false	true	false	            	            	            	false	false	false
20191219	113800	            	            	   8650.0615	            	false	false	true	false	            	            	            	false	false	false
20191219	113900	            	            	   8650.0615	            	false	false	true	false	            	            	            	false	false	false
20191219	114000	            	            	   8650.0615	            	false	false	true	false	            	            	            	false	false	false
20191219	114100	            	            	   8650.0615	            	false	false	true	false	            	            	            	false	false	false
20191219	114200	            	            	   8609.1279	            	false	false	false	false	            	            	            	false	false	false
20191219	114300	            	   8648.5000	   8609.1279	   8650.9404	false	true	false	true	            	   8648.7998	            	false	true	false
20191219	114400	            	   8648.5000	   8609.1279	   8650.9404	false	true	false	true	            	            	            	false	false	false
20191219	114500	            	   8608.2500	            	   8650.9404	false	false	false	true	            	   8609.1279	            	false	false	false
20191219	114600	            	   8607.2500	            	   8650.9404	false	false	false	true	            	            	            	false	false	false
20191219	114700	            	   8606.7500	            	   8650.9404	false	false	false	true	            	            	            	false	false	false
20191219	114800	            	   8605.7500	            	   8650.9404	false	false	false	true	            	            	            	false	false	false
20191219	114900	            	   8605.5000	            	   8650.9404	false	false	false	true	            	            	            	false	false	false
20191219	115000	            	   8605.0000	            	   8608.5078	false	false	false	false	            	            	            	false	false	false
20191219	115100	            	   8605.0000	            	   8608.4268	false	false	false	false	            	            	            	false	false	false
20191219	115200	            	   8604.5000	            	   8608.3457	false	false	false	false	            	            	            	false	false	false
20191219	115300	            	            	            	   8608.3457	false	false	false	false	            	            	            	false	false	false
20191219	115400	            	            	            	   8608.3457	false	false	false	false	            	            	            	false	false	false
20191219	115500	            	            	            	   8608.3457	false	false	false	false	            	            	            	false	false	false
20191219	115600	   8654.2500	            	   8651.9648	            	true	false	true	false	   8653.7500	            	            	true	false	false
20191219	115700	   8654.2500	            	   8651.9648	            	true	false	true	false	            	            	            	false	false	false
20191219	115800	   8612.7500	            	   8651.9648	            	false	false	true	false	            	            	            	false	false	false
20191219	115900	   8612.7500	            	   8651.9648	            	false	false	true	false	            	            	            	false	false	false
20191219	120000	   8613.0000	            	   8651.9648	            	false	false	true	false	            	            	            	false	false	false
20191219	120100	   8654.2500	            	   8651.9648	            	true	false	true	false	            	            	            	false	false	false
20191219	120200	   8655.2500	            	   8651.9648	            	true	false	true	false	            	            	            	false	false	false
20191219	120300	   8656.5000	            	   8652.8564	            	true	false	true	false	            	            	            	false	false	false
20191219	120400	   8656.5000	            	   8652.8564	            	true	false	true	false	            	            	            	false	false	false
20191219	120500	   8615.5000	            	   8652.8564	            	false	false	true	false	            	            	            	false	false	false
20191219	120600	            	            	   8652.8564	            	false	false	true	false	            	            	            	false	false	false
20191219	120700	   8656.2500	            	   8652.8564	            	true	false	true	false	            	            	            	false	false	false
20191219	120800	   8656.2500	            	   8652.8564	            	true	false	true	false	            	            	            	false	false	false
20191219	120900	            	            	   8652.8564	            	false	false	true	false	            	            	            	false	false	false
20191219	121000	            	            	   8652.8564	            	false	false	true	false	            	            	            	false	false	false
20191219	121100	   8654.7500	            	   8652.8564	            	true	false	true	false	            	            	            	false	false	false
20191219	121200	            	            	   8652.8564	            	false	false	true	false	            	            	            	false	false	false
20191219	121300	   8654.5000	            	   8652.8564	            	true	false	true	false	            	            	            	false	false	false
20191219	121400	   8654.2500	            	   8652.8564	            	true	false	true	false	            	            	            	false	false	false
20191219	121500	   8655.7500	            	   8652.8564	            	true	false	true	false	            	            	            	false	false	false
20191219	121600	   8656.0000	            	   8653.0352	            	true	false	true	false	            	            	            	false	false	false
20191219	121700	   8655.7500	            	   8653.0352	            	true	false	true	false	            	            	            	false	false	false
20191219	121800	   8655.7500	            	   8653.7148	            	true	false	true	false	            	            	            	false	false	false
20191219	121900	   8657.7500	            	   8653.7148	            	true	false	true	false	            	            	            	false	false	false
20191219	122000	   8657.7500	            	   8654.0654	            	true	false	true	false	            	            	            	false	false	false
20191219	122100	   8614.2500	            	   8654.2754	            	false	false	true	false	            	            	            	false	false	false
20191219	122200	   8614.5000	            	   8654.5254	            	false	false	true	false	            	            	            	false	false	false
20191219	122300	   8614.5000	            	   8654.5254	            	false	false	true	false	            	            	            	false	false	false
20191219	122400	   8615.5000	            	   8654.5254	            	false	false	true	false	            	            	            	false	false	false
20191219	122500	   8617.2500	   8653.5000	   8613.3086	   8656.7598	false	true	false	true	            	   8654.2852	            	false	true	false
20191219	122600	   8617.0000	   8653.7500	   8613.5176	   8656.7598	false	true	false	true	            	            	            	false	false	false
20191219	122700	            	   8653.0000	   8613.7275	   8656.7598	false	true	false	true	            	            	            	false	false	false
20191219	122800	            	   8653.0000	   8613.7275	   8656.7598	false	true	false	true	            	            	            	false	false	false
20191219	122900	            	   8652.7500	   8613.7275	   8656.7598	false	true	false	true	            	            	            	false	false	false
